Reno_DropTail_Time,Reno_DropTail_Value,Reno_RED_Time,Reno_RED_Value,SACK_DropTail_Time,SACK_DropTail_Value,SACK_RED_Time,SACK_RED_Value
5.23776,65.024,5.134096,64.224,2.544432,63.392,3.337328,63.392
5.239392,65.024,5.134928,64.224,2.545664,64.192,3.33896,63.392
5.241024,65.024,5.13656,64.224,2.54608,65.024,3.340592,63.392
5.286848,62.592,5.138192,64.224,2.547712,65.024,3.342224,63.392
5.28848,62.592,5.139824,64.224,2.549344,65.024,3.344256,62.592
5.290112,62.592,5.141456,64.224,2.550976,65.024,3.345488,63.392
5.291744,62.592,5.143088,64.224,2.552608,65.024,3.34712,63.392
5.293376,62.592,5.14472,64.224,2.55424,65.024,3.348752,63.392
5.295008,62.592,5.146352,64.224,2.555872,65.024,3.349168,64.224
5.29664,62.592,5.148384,63.424,2.557504,65.024,3.3504,65.024
5.297872,63.392,5.150016,63.424,2.559136,65.024,3.351632,64.224
5.299504,63.392,5.151648,63.424,2.560768,65.024,3.353264,64.224
5.300336,63.392,5.15368,64.224,2.5624,65.024,3.354896,64.224
5.301152,65.024,5.155312,64.224,2.578048,62.592,3.356528,64.224
5.302384,64.224,5.156944,64.224,2.57968,62.592,3.35816,64.224
5.304016,64.224,5.158576,64.224,2.581312,62.592,3.359792,64.224
5.305648,64.224,5.160208,64.224,2.582944,62.592,3.361424,64.224
5.34944,62.592,5.16184,64.224,2.584576,62.592,3.363056,64.224
5.351072,62.592,5.163472,64.224,2.586208,62.592,3.364688,64.224
5.352704,62.592,5.165104,64.224,2.58784,62.592,3.369344,63.232
5.354336,62.592,5.166736,64.224,2.589472,62.592,3.371456,62.592
5.355968,62.592,5.19424,62.592,2.591104,62.592,3.373248,62.592
5.3576,62.592,5.195872,62.592,2.592736,62.592,3.37504,62.592
5.359232,62.592,5.197504,62.592,2.594368,62.592,3.376672,62.592
5.361264,63.392,5.198736,63.392,2.596,62.592,3.378304,62.592
5.362896,63.392,5.199152,64.224,2.597632,62.592,3.379936,62.592
5.363728,63.392,5.200784,64.224,2.599664,63.392,3.381568,62.592
5.36536,63.392,5.202416,64.224,2.601296,63.392,3.3832,62.592
5.366176,65.024,5.204048,64.224,2.602928,63.392,3.384832,62.592
5.367008,65.024,5.20568,64.224,2.60456,63.392,3.386864,63.392
5.36864,65.024,5.207312,64.224,2.606192,63.392,3.388496,63.392
5.370272,65.024,5.208944,64.224,2.607824,63.392,3.390128,63.392
5.412032,62.592,5.210576,64.224,2.609456,63.392,3.39176,63.392
5.414064,63.392,5.212208,64.224,2.610288,63.392,3.393392,63.392
5.415696,63.392,5.21384,64.224,2.611104,65.024,3.395024,63.392
5.417328,63.392,5.215472,64.224,2.612336,64.224,3.397056,62.592
5.41896,63.392,5.217904,64.224,2.613968,64.224,3.398688,62.592
5.420592,63.392,5.219536,64.224,2.6156,64.224,3.40032,62.592
5.422224,63.392,5.221168,64.224,2.617232,64.224,3.401952,62.592
5.424256,62.592,5.2228,64.224,2.618864,64.224,3.403584,62.592
5.425888,62.592,5.224432,64.224,2.620496,64.224,3.405216,62.592
5.42712,63.392,5.226064,64.224,2.622128,64.224,3.406848,62.592
5.428752,63.392,5.227696,64.224,2.62376,64.224,3.40848,62.592
5.430384,63.392,5.229328,64.224,2.625392,64.224,3.410112,62.592
5.431216,63.392,5.23096,64.224,2.627024,64.224,3.411744,62.592
5.432032,65.024,5.256832,62.592,2.64064,62.592,3.412976,63.392
5.433264,64.224,5.258864,63.392,2.642272,62.592,3.414608,63.392
5.434896,64.224,5.260496,63.392,2.643904,62.592,3.415024,64.224
5.474944,63.232,5.262128,63.392,2.645536,62.592,3.416256,65.024
5.477056,62.592,5.26296,63.392,2.647168,62.592,3.417488,64.224
5.478688,62.592,5.263776,65.024,2.6488,62.592,3.41912,64.224
5.48032,62.592,5.265008,64.224,2.650432,62.592,3.420752,64.224
5.481952,62.592,5.26664,64.224,2.652464,63.392,3.422384,64.224
5.483584,62.592,5.268272,64.224,2.654096,63.392,3.424016,64.224
5.485216,62.592,5.269904,64.224,2.655728,63.392,3.425648,64.224
5.486848,62.592,5.271536,64.224,2.65736,63.392,3.42768,65.024
5.48848,62.592,5.273168,64.224,2.658992,63.392,3.429312,65.024
5.490112,62.592,5.2748,64.224,2.660624,63.392,3.432608,63.296
5.491744,62.592,5.276432,64.224,2.662656,62.592,3.43432,63.136
5.493376,62.592,5.278064,64.224,2.664288,62.592,3.436032,62.976
5.494608,63.392,5.279696,64.224,2.66592,62.592,3.437744,62.816
5.49624,63.392,5.282128,64.224,2.667552,62.592,3.439776,63.616
5.496656,64.224,5.28376,64.224,2.669184,62.592,3.441408,63.616
5.497888,65.024,5.285392,64.224,2.670816,62.592,3.44304,63.616
5.49912,64.224,5.287024,64.224,2.672448,62.592,3.444672,63.616
5.537856,62.592,5.288656,64.224,2.67368,63.392,3.446304,63.616
5.539648,62.592,5.290288,64.224,2.675312,63.392,3.447936,63.616
5.54128,62.592,5.29192,64.224,2.676144,63.392,3.449968,62.816
5.542912,62.592,5.293552,64.224,2.67696,65.024,3.4516,62.816
5.544544,62.592,5.295184,64.224,2.678192,64.224,3.453232,62.816
5.546176,62.592,5.319744,63.232,2.679824,64.224,3.454864,62.816
5.547808,62.592,5.321856,62.592,2.681456,64.224,3.456496,62.816
5.54944,62.592,5.323488,62.592,2.683088,64.224,3.458128,62.816
5.551072,62.592,5.32512,62.592,2.68472,64.224,3.45976,62.816
5.552704,62.592,5.326352,63.392,2.686352,64.224,3.461392,62.816
5.554336,62.592,5.327984,63.392,2.687984,64.224,3.463024,62.816
5.555968,62.592,5.328816,63.392,2.689616,64.224,3.464656,62.816
5.5576,62.592,5.329632,65.024,2.691248,64.224,3.466288,62.816
5.559232,62.592,5.330864,64.224,2.703232,62.592,3.46792,62.816
5.560464,63.392,5.332496,64.224,2.705264,63.392,3.469552,62.816
5.562096,63.392,5.334128,64.224,2.706896,63.392,3.471184,62.816
5.562912,65.024,5.33576,64.224,2.708528,63.392,3.472816,62.816
5.563744,65.024,5.337392,64.224,2.71016,63.392,3.474448,62.816
5.600448,62.592,5.339024,64.224,2.711792,63.392,3.47608,62.816
5.60224,62.592,5.340656,64.224,2.713424,63.392,3.477712,62.816
5.603872,62.592,5.342288,64.224,2.715456,62.592,3.478944,63.616
5.605504,62.592,5.34392,64.224,2.717088,62.592,3.47976,65.248
5.607136,62.592,5.346352,64.224,2.71872,62.592,3.480992,64.448
5.608768,62.592,5.347984,64.224,2.720352,62.592,3.482224,65.248
5.6104,62.592,5.349616,64.224,2.721984,62.592,3.483856,65.248
5.612032,62.592,5.351248,64.224,2.723616,62.592,3.485488,65.248
5.614064,63.392,5.35288,64.224,2.725248,62.592,3.48712,65.248
5.615696,63.392,5.354512,64.224,2.72688,62.592,3.488752,65.248
5.617328,63.392,5.356144,64.224,2.728512,62.592,3.490384,65.248
5.61896,63.392,5.357776,64.224,2.730144,62.592,3.492416,64.448
5.620592,63.392,5.359408,64.224,2.731776,62.592,3.494048,64.448
5.622224,63.392,5.382656,62.592,2.733408,62.592,3.49648,64.448
5.623856,63.392,5.384448,62.592,2.73504,62.592,3.498112,64.448
5.625488,63.392,5.38608,62.592,2.736672,62.592,3.499744,64.448
5.62712,63.392,5.387712,62.592,2.738304,62.592,3.501376,64.448
5.627536,64.224,5.389344,62.592,2.739536,63.392,3.503408,63.648
5.628768,65.024,5.390976,62.592,2.741168,63.392,3.50504,63.648
5.66304,62.592,5.392208,63.392,2.741584,64.224,3.506672,63.648
5.664832,62.592,5.39384,63.392,2.742816,65.024,3.508304,63.648
5.666864,63.392,5.394256,64.224,2.744448,65.024,3.509936,63.648
5.668496,63.392,5.395488,65.024,2.74608,65.024,3.511568,63.648
5.670128,63.392,5.39672,64.224,2.747712,65.024,3.5132,63.648
5.67176,63.392,5.398352,64.224,2.749344,65.024,3.514832,63.648
5.673392,63.392,5.399984,64.224,2.750976,65.024,3.516464,63.648
5.675024,63.392,5.401616,64.224,2.752608,65.024,3.518096,63.648
5.677056,62.592,5.403248,64.224,2.75424,65.024,3.519728,63.648
5.678688,62.592,5.40528,65.024,2.755872,65.024,3.52136,63.648
5.68032,62.592,5.406912,65.024,2.766144,63.232,3.523392,64.448
5.681952,62.592,5.408544,65.024,2.768256,62.592,3.525024,64.448
5.683584,62.592,5.410576,64.224,2.769888,62.592,3.526656,64.448
5.685216,62.592,5.412208,64.224,2.77152,62.592,3.528288,64.448
5.686848,62.592,5.41384,64.224,2.773152,62.592,3.52992,64.448
5.68848,62.592,5.415472,64.224,2.774784,62.592,3.531552,64.448
5.690112,62.592,5.417104,64.224,2.776416,62.592,3.533184,64.448
5.691344,63.392,5.418736,64.224,2.778048,62.592,3.534816,64.448
5.692976,63.392,5.420368,64.224,2.77968,62.592,3.536448,64.448
5.693392,64.224,5.422,64.224,2.781312,62.592,3.53808,64.448
5.725632,62.592,5.423632,64.224,2.782944,62.592,3.539712,64.448
5.727744,63.232,5.445248,62.592,2.784576,62.592,3.541344,64.448
5.729856,62.592,5.44704,62.592,2.786208,62.592,3.542976,64.448
5.731488,62.592,5.448672,62.592,2.78784,62.592,3.544608,64.448
5.73312,62.592,5.450304,62.592,2.789472,62.592,3.54544,64.448
5.734752,62.592,5.451936,62.592,2.791104,62.592,3.546256,66.08
5.736384,62.592,5.453568,62.592,2.792736,62.592,3.547488,65.28
5.738016,62.592,5.4552,62.592,2.794368,62.592,3.54912,65.28
5.739648,62.592,5.456832,62.592,2.796,62.592,3.550752,65.28
5.74128,62.592,5.458064,63.392,2.797632,62.592,3.552384,65.28
5.742912,62.592,5.459696,63.392,2.799664,63.392,3.554016,65.28
5.744544,62.592,5.460512,65.024,2.801296,63.392,3.555648,65.28
5.746176,62.592,5.461344,65.024,2.802928,63.392,3.55728,65.28
5.747808,62.592,5.462976,65.024,2.80456,63.392,3.558912,65.28
5.74944,62.592,5.464608,65.024,2.805392,63.392,3.561344,65.28
5.751072,62.592,5.46624,65.024,2.807024,63.392,3.562976,65.28
5.752704,62.592,5.467872,65.024,2.80784,65.024,3.564608,65.28
5.754336,62.592,5.469904,64.224,2.809072,64.224,3.56624,65.28
5.755968,62.592,5.471536,64.224,2.810704,64.224,3.567872,65.28
5.7572,63.392,5.473168,64.224,2.812336,64.224,3.569504,65.28
5.757616,64.224,5.4748,64.224,2.813968,64.224,3.571136,65.28
5.788544,63.232,5.476432,64.224,2.8156,64.224,3.572768,65.28
5.790656,62.592,5.478064,64.224,2.817232,64.224,3.5744,65.28
5.792448,62.592,5.479696,64.224,2.818864,64.224,3.576032,65.28
5.79408,62.592,5.481328,64.224,2.820496,64.224,3.577664,65.28
5.795712,62.592,5.48296,64.224,2.829056,62.592,3.579296,65.28
5.797344,62.592,5.484592,64.224,2.830848,62.592,3.580928,65.28
5.798976,62.592,5.486224,64.224,2.83248,62.592,3.58256,65.28
5.800608,62.592,5.487856,64.224,2.834112,62.592,3.584192,65.28
5.80224,62.592,5.50784,62.592,2.835744,62.592,3.585824,65.28
5.803872,62.592,5.509632,62.592,2.837376,62.592,3.588256,65.28
5.805504,62.592,5.511664,63.392,2.839008,62.592,3.589888,65.28
5.807136,62.592,5.513296,63.392,2.84064,62.592,3.59152,65.28
5.808768,62.592,5.514928,63.392,2.842272,62.592,3.593152,65.28
5.8104,62.592,5.51656,63.392,2.843904,62.592,3.594784,65.28
5.812032,62.592,5.518192,63.392,2.845536,62.592,3.596416,65.28
5.814064,63.392,5.519824,63.392,2.847168,62.592,3.598048,65.28
5.815696,63.392,5.521456,63.392,2.8488,62.592,3.59968,65.28
5.817328,63.392,5.523088,63.392,2.850432,62.592,3.601312,65.28
5.81896,63.392,5.52472,63.392,2.852464,63.392,3.602944,65.28
5.820592,63.392,5.525136,64.224,2.854096,63.392,3.604576,65.28
5.821424,63.392,5.526368,65.024,2.855728,63.392,3.606208,65.28
5.851456,62.592,5.5276,64.224,2.85736,63.392,3.60784,65.28
5.852272,64.224,5.529232,64.224,2.858992,63.392,3.609472,65.28
5.853584,63.264,5.530864,64.224,2.860624,63.392,3.610704,66.08
5.855296,63.104,5.532496,64.224,2.862656,62.592,3.612336,66.08
5.856928,63.104,5.534128,64.224,2.864288,62.592,3.612752,66.912
5.85856,63.104,5.53576,64.224,2.86592,62.592,3.613984,67.712
5.860192,63.104,5.537392,64.224,2.867552,62.592,3.615216,66.912
5.861824,63.104,5.539024,64.224,2.868784,63.392,3.616848,66.912
5.863456,63.104,5.540656,64.224,2.870416,63.392,3.61848,66.912
5.865088,63.104,5.542288,64.224,2.872048,63.392,3.620112,66.912
5.86712,63.904,5.54392,64.224,2.872464,64.224,3.621744,66.912
5.868752,63.904,5.545552,64.224,2.873696,65.024,3.623376,66.912
5.870384,63.904,5.547184,64.224,2.874928,64.224,3.625008,66.912
5.872016,63.904,5.548816,64.224,2.87656,64.224,3.62744,66.912
5.873648,63.904,5.550448,64.224,2.878192,64.224,3.629072,66.912
5.87528,63.904,5.55248,65.024,2.879824,64.224,3.630704,66.912
5.877312,63.104,5.570432,62.592,2.881456,64.224,3.632336,66.912
5.878944,63.104,5.572544,63.232,2.883088,64.224,3.633968,66.912
5.880576,63.104,5.574656,62.592,2.88472,64.224,3.6356,66.912
5.882208,63.104,5.576288,62.592,2.891648,62.592,3.637232,66.912
5.88384,63.104,5.57792,62.592,2.89344,62.592,3.638864,66.912
5.885072,63.904,5.579552,62.592,2.895072,62.592,3.640496,66.912
5.914048,62.592,5.581184,62.592,2.896704,62.592,3.642128,66.912
5.91568,62.592,5.582816,62.592,2.898336,62.592,3.64376,66.912
5.916496,64.224,5.584448,62.592,2.899968,62.592,3.645392,66.912
5.917328,64.224,5.58608,62.592,2.9016,62.592,3.647024,66.912
5.91896,64.224,5.587712,62.592,2.903232,62.592,3.648656,66.912
5.920592,64.224,5.588944,63.392,2.905264,63.392,3.650288,66.912
5.922224,64.224,5.58936,64.224,2.906896,63.392,3.65192,66.912
5.923856,64.224,5.590992,64.224,2.908528,63.392,3.654352,66.912
5.925488,64.224,5.591824,64.224,2.91016,63.392,3.655984,66.912
5.92712,64.224,5.593456,64.224,2.911792,63.392,3.657616,66.912
5.928752,64.224,5.595088,64.224,2.913424,63.392,3.659248,66.912
5.930784,63.424,5.59672,64.224,2.915456,62.592,3.66088,66.912
5.932416,63.424,5.598352,64.224,2.917088,62.592,3.662512,66.912
5.934048,63.424,5.599984,64.224,2.91872,62.592,3.664144,66.912
5.93608,64.224,5.601616,64.224,2.920352,62.592,3.665776,66.912
5.937712,64.224,5.603248,64.224,2.921984,62.592,3.667408,66.912
5.939344,64.224,5.60528,65.024,2.923616,62.592,3.66904,66.912
5.940976,64.224,5.606912,65.024,2.925248,62.592,3.670672,66.912
5.942608,64.224,5.608544,65.024,2.92688,62.592,3.672304,66.912
5.94424,64.224,5.610176,65.024,2.928512,62.592,3.673936,66.912
5.945872,64.224,5.611808,65.024,2.930144,62.592,3.675568,66.912
5.947504,64.224,5.61344,65.024,2.931776,62.592,3.6772,66.912
5.949136,64.224,5.615072,65.024,2.933408,62.592,3.678832,66.912
5.97664,62.592,5.617104,64.224,2.93504,62.592,3.679664,66.912
5.978272,62.592,5.633344,63.232,2.936272,63.392,3.681296,66.912
5.979904,62.592,5.635456,62.592,2.937904,63.392,3.682112,68.544
5.981136,63.392,5.637248,62.592,2.93832,64.224,3.682944,68.544
5.981552,64.224,5.63888,62.592,2.939552,65.024,3.684576,68.544
5.983184,64.224,5.640512,62.592,2.940784,64.224,3.686208,68.544
5.984816,64.224,5.642144,62.592,2.942416,64.224,3.68784,68.544
5.986448,64.224,5.643776,62.592,2.944048,64.224,3.689472,68.544
5.98808,64.224,5.645408,62.592,2.94608,65.024,3.691104,68.544
5.989712,64.224,5.64704,62.592,2.947712,65.024,3.692736,68.544
5.991344,64.224,5.648672,62.592,2.949344,65.024,3.695168,68.544
5.992976,64.224,5.650304,62.592,2.95424,62.592,3.6968,68.544
5.994608,64.224,5.651936,62.592,2.956032,62.592,3.698432,68.544
5.99624,64.224,5.653168,63.392,2.958064,63.392,3.700064,68.544
5.997872,64.224,5.6548,63.392,2.959696,63.392,3.701696,68.544
6.000304,64.224,5.655216,64.224,2.961328,63.392,3.703328,68.544
6.001936,64.224,5.656448,65.024,2.96296,63.392,3.70496,68.544
6.003568,64.224,5.65808,65.024,2.964592,63.392,3.706592,68.544
6.0052,64.224,5.659712,65.024,2.966224,63.392,3.708224,68.544
6.006832,64.224,5.661344,65.024,2.968256,62.592,3.709856,68.544
6.008464,64.224,5.662976,65.024,2.969888,62.592,3.711488,68.544
6.010096,64.224,5.664608,65.024,2.97152,62.592,3.71312,68.544
6.011728,64.224,5.66624,65.024,2.973152,62.592,3.714752,68.544
6.01336,64.224,5.667872,65.024,2.974784,62.592,3.716384,68.544
6.039232,62.592,5.669904,64.224,2.976416,62.592,3.718016,68.544
6.041264,63.392,5.671536,64.224,2.978048,62.592,3.719648,68.544
6.042896,63.392,5.673168,64.224,2.97968,62.592,3.72168,67.744
6.044528,63.392,5.6748,64.224,2.981312,62.592,3.723312,67.744
6.04536,63.392,5.676432,64.224,2.982944,62.592,3.724944,67.744
6.046176,65.024,5.678064,64.224,2.984576,62.592,3.726576,67.744
6.047408,64.224,5.679696,64.224,2.986208,62.592,3.728208,67.744
6.04904,64.224,5.681328,64.224,2.98784,62.592,3.73024,68.544
6.050672,64.224,5.696256,62.592,2.989472,62.592,3.731872,68.544
6.052304,64.224,5.698048,62.592,2.991104,62.592,3.733504,68.544
6.053936,64.224,5.69984,62.592,2.992736,62.592,3.735136,68.544
6.055568,64.224,5.701472,62.592,2.994368,62.592,3.736768,68.544
6.0572,64.224,5.703104,62.592,2.996,62.592,3.7384,68.544
6.058832,64.224,5.704736,62.592,2.997632,62.592,3.740032,68.544
6.060464,64.224,5.706368,62.592,2.999664,63.392,3.741664,68.544
6.062096,64.224,5.708,62.592,3.001296,63.392,3.743296,68.544
6.064528,64.224,5.709632,62.592,3.002128,63.392,3.744928,68.544
6.06616,64.224,5.711664,63.392,3.002944,65.024,3.74656,68.544
6.067792,64.224,5.713296,63.392,3.004176,64.224,3.747392,68.544
6.069424,64.224,5.714928,63.392,3.005408,65.024,3.749024,68.544
6.071056,64.224,5.71656,63.392,3.00704,65.024,3.786963,141.158
6.072688,64.224,5.718192,63.392,3.008672,65.024,3.7881855,141.939
6.07432,64.224,5.719024,63.392,3.010704,64.224,3.839795,101.53
6.075952,64.224,5.71984,65.024,3.012336,64.224,3.860595,63.194
6.077584,64.224,5.721072,64.224,3.013968,64.224,3.862227,63.194
6.102144,63.232,5.722704,64.224,3.017024,62.976,3.863859,63.194
6.104256,62.592,5.724336,64.224,3.019136,63.616,3.865491,63.194
6.105888,62.592,5.725968,64.224,3.021168,62.816,3.867123,63.194
6.10752,62.592,5.7276,64.224,3.0228,62.816,3.868755,63.194
6.108752,63.392,5.729232,64.224,3.024432,62.816,3.870387,63.194
6.110384,63.392,5.730864,64.224,3.026064,62.816,3.872019,63.194
6.111216,63.392,5.732496,64.224,3.027696,62.816,3.873651,63.194
6.112032,65.024,5.734128,64.224,3.029328,62.816,3.875283,63.194
6.113264,64.224,5.73576,64.224,3.03096,62.816,3.877414,62.592
6.114896,64.224,5.737392,64.224,3.032592,62.816,3.879046,62.592
6.116528,64.224,5.739024,64.224,3.034224,62.816,3.880678,62.592
6.11816,64.224,5.740656,64.224,3.035856,62.816,3.88191,63.392
6.119792,64.224,5.742288,64.224,3.037488,62.816,3.883542,63.392
6.121424,64.224,5.74392,64.224,3.03912,62.816,3.885174,63.392
6.123056,64.224,5.745552,64.224,3.040752,62.816,3.886806,63.392
6.124688,64.224,5.758848,62.592,3.042384,62.816,3.888838,62.592
6.12632,64.224,5.76064,62.592,3.044016,62.816,3.8904605,62.611
6.128752,64.224,5.762432,62.592,3.045648,62.816,3.8912765,64.243
6.130384,64.224,5.764464,63.392,3.04728,62.816,3.921856,62.592
6.132016,64.224,5.766096,63.392,3.048912,62.816,3.923488,62.592
6.133648,64.224,5.767728,63.392,3.050544,62.816,3.924304,64.224
6.13528,64.224,5.76936,63.392,3.052576,63.616,3.925536,63.424
6.136912,64.224,5.770992,63.392,3.054208,63.616,3.927168,63.424
6.138544,64.224,5.772624,63.392,3.05584,63.616,3.9288,63.424
6.140176,64.224,5.774656,62.592,3.057472,63.616,3.930432,63.424
6.141808,64.224,5.776288,62.592,3.059104,63.616,3.932064,63.424
6.165056,62.592,5.77792,62.592,3.060736,63.616,3.933696,63.424
6.166848,62.592,5.779552,62.592,3.062768,62.816,3.935328,63.424
6.16848,62.592,5.781184,62.592,3.0644,62.816,3.93696,63.424
6.170112,62.592,5.782416,63.392,3.065632,63.616,3.938592,63.424
6.171744,62.592,5.784048,63.392,3.067264,63.616,3.940323,63.226
6.173376,62.592,5.78488,63.392,3.068096,63.616,3.941955,63.226
6.174608,63.392,5.785696,65.024,3.068912,65.248,3.943987,64.026
6.17624,63.392,5.786928,64.224,3.070144,64.448,3.945619,64.026
6.176656,64.224,5.78856,64.224,3.071776,64.448,3.947251,64.026
6.177888,65.024,5.790192,64.224,3.073408,64.448,3.948883,64.026
6.17912,64.224,5.791824,64.224,3.07504,64.448,3.950515,64.026
6.180752,64.224,5.793456,64.224,3.076672,64.448,3.952147,64.026
6.182384,64.224,5.795088,64.224,3.078304,64.448,3.953779,64.026
6.184016,64.224,5.79672,64.224,3.080736,64.448,3.955411,64.026
6.185648,64.224,5.798352,64.224,3.082768,63.648,3.984448,62.592
6.18768,65.024,5.799984,64.224,3.0844,63.648,3.98608,62.592
6.189312,65.024,5.801616,64.224,3.086032,63.648,3.987712,62.592
6.190944,65.024,5.803248,64.224,3.087664,63.648,3.988528,64.224
6.192976,64.224,5.80528,65.024,3.089296,63.648,3.98936,64.224
6.194608,64.224,5.806912,65.024,3.090928,63.648,3.990992,64.224
6.19624,64.224,5.808544,65.024,3.09256,63.648,3.992624,64.224
6.197872,64.224,5.810176,65.024,3.094592,64.448,3.994256,64.224
6.199504,64.224,5.82144,62.592,3.096224,64.448,3.995888,64.224
6.201136,64.224,5.823232,62.592,3.097856,64.448,3.99752,64.224
6.202768,64.224,5.825344,63.232,3.099488,64.448,3.999152,64.224
6.2044,64.224,5.827456,62.592,3.10112,64.448,4.000784,64.224
6.206032,64.224,5.829088,62.592,3.102752,64.448,4.002416,64.224
6.227648,62.592,5.83072,62.592,3.104384,64.448,4.004048,64.224
6.22944,62.592,5.832352,62.592,3.106016,64.448,4.00568,64.224
6.231072,62.592,5.833984,62.592,3.107648,64.448,4.008112,64.224
6.232704,62.592,5.835616,62.592,3.10928,64.448,4.009744,64.224
6.234336,62.592,5.837248,62.592,3.110912,64.448,4.011376,64.224
6.235968,62.592,5.83888,62.592,3.112544,64.448,4.013008,64.224
6.2376,62.592,5.840512,62.592,3.114176,64.448,4.01464,64.224
6.239232,62.592,5.842144,62.592,3.116208,63.648,4.016272,64.224
